sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.57;-10.52;5.21;-1.55;-9.68;-0.26;-2.82;1.07;0.71;1.34;1.94;-0.21;0.7;-11.0;47.0;-14.0;23.0;79.0;108.0;0.0;32.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;21373;2022-09-27 11:16:34:021
0.57;-10.52;5.21;-1.55;-9.68;-0.26;0.75;0.16;3.03;1.34;1.94;-0.21;0.7;-11.0;47.0;-14.0;23.0;79.0;108.0;0.0;32.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;21420;2022-09-27 11:16:34:068
-2.22;-9.21;2.38;-1.27;-9.67;1.03;0.75;0.16;3.03;0.37;1.01;-0.45;0.7;-11.0;47.0;-14.0;23.0;79.0;108.0;0.0;32.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;21470;2022-09-27 11:16:34:118
-2.22;-9.21;2.38;-1.27;-9.67;1.03;0.75;0.16;3.03;0.37;1.01;-0.45;0.7;-8.0;43.0;-24.0;94.0;80.0;51.0;0.0;32.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;21517;2022-09-27 11:16:34:165
-2.22;-9.21;2.38;-1.27;-9.67;1.03;-0.72;0.18;0.28;0.37;1.01;-0.45;0.7;-8.0;43.0;-24.0;94.0;80.0;51.0;0.0;32.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;21564;2022-09-27 11:16:34:212
-0.48;-9.57;1.21;-0.84;-9.64;1.57;-0.72;0.18;0.28;0.1;0.25;-0.48;0.7;-8.0;43.0;-24.0;94.0;80.0;51.0;0.0;32.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;21613;2022-09-27 11:16:34:261
-0.48;-9.57;1.21;-0.84;-9.64;1.57;0.38;-0.01;-0.53;0.1;0.25;-0.48;0.7;-8.0;43.0;-24.0;94.0;80.0;51.0;0.0;32.6;47.479;8.211;403.0;NaN;;24.331;;0 / 4;21661;2022-09-27 11:16:34:309
-0.48;-9.57;1.21;-0.84;-9.64;1.57;0.38;-0.01;-0.53;0.1;0.25;-0.48;0.7;-8.0;40.0;-27.0;122.0;80.0;28.0;0.0;35.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;21709;2022-09-27 11:16:34:357
-7.22;-11.38;1.24;-0.31;-9.66;1.63;0.38;-0.01;-0.53;-0.43;1.03;0.01;0.7;-8.0;40.0;-27.0;122.0;80.0;28.0;0.0;35.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;21758;2022-09-27 11:16:34:406
-7.22;-11.38;1.24;-0.31;-9.66;1.63;-6.21;-1.36;-0.11;-0.43;1.03;0.01;0.7;-8.0;40.0;-27.0;122.0;80.0;28.0;0.0;35.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;21804;2022-09-27 11:16:34:452
-4.03;-10.31;4.86;-0.92;-9.75;0.41;-6.21;-1.36;-0.11;-0.43;1.03;0.01;0.6;-8.0;40.0;-27.0;122.0;80.0;28.0;0.0;35.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;21852;2022-09-27 11:16:34:500
-4.03;-10.31;4.86;-0.92;-9.75;0.41;-6.21;-1.36;-0.11;-1.34;0.97;1.92;0.6;6.0;47.0;-20.0;119.0;84.0;66.0;0.0;35.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;21901;2022-09-27 11:16:34:549
-4.03;-10.31;4.86;-0.92;-9.75;0.41;-2.1;-0.61;4.58;-1.34;0.97;1.92;0.6;6.0;47.0;-20.0;119.0;84.0;66.0;0.0;35.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;21949;2022-09-27 11:16:34:597
-4.48;-11.53;-1.51;-3.29;-9.19;-0.95;-2.1;-0.61;4.58;-1.34;0.97;1.92;0.6;6.0;47.0;-20.0;119.0;84.0;66.0;0.0;35.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;21996;2022-09-27 11:16:34:644
-4.48;-11.53;-1.51;-3.29;-9.19;-0.95;-0.28;-2.66;0.02;0.21;2.85;1.96;0.7;6.0;47.0;-20.0;119.0;84.0;66.0;0.0;37.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22045;2022-09-27 11:16:34:693
-4.48;-11.53;-1.51;-3.29;-9.19;-0.95;-0.28;-2.66;0.02;0.21;2.85;1.96;0.7;6.0;47.0;-20.0;119.0;84.0;66.0;0.0;37.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22093;2022-09-27 11:16:34:741
2.65;-5.5;0.27;-4.91;-8.29;-1.81;-0.28;-2.66;0.02;0.21;2.85;1.96;0.7;25.0;40.0;-13.0;105.0;70.0;106.0;0.0;37.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22141;2022-09-27 11:16:34:789
2.65;-5.5;0.27;-4.91;-8.29;-1.81;6.99;2.57;1.98;0.51;0.57;-0.07;0.7;25.0;40.0;-13.0;105.0;70.0;106.0;0.0;37.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22189;2022-09-27 11:16:34:837
-6.91;-10.68;-6.83;-4.91;-8.29;-1.81;6.99;2.57;1.98;0.51;0.57;-0.07;0.7;25.0;40.0;-13.0;105.0;70.0;106.0;0.0;37.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22236;2022-09-27 11:16:34:884
-6.91;-10.68;-6.83;-4.47;-8.58;-1.6;6.99;2.57;1.98;0.51;0.57;-0.07;0.7;25.0;40.0;-13.0;105.0;70.0;106.0;0.0;37.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22285;2022-09-27 11:16:34:933
-7.84;-10.67;-1.38;-4.47;-8.58;-1.6;-5.18;-3.89;-2.34;0.52;0.84;-0.52;0.7;25.0;39.0;-12.0;85.0;61.0;110.0;0.0;38.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22333;2022-09-27 11:16:34:981
-7.84;-10.67;-1.38;-4.47;-8.58;-1.6;-5.18;-3.89;-2.34;0.52;0.84;-0.52;0.7;25.0;39.0;-12.0;85.0;61.0;110.0;0.0;38.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22382;2022-09-27 11:16:35:030
-7.84;-10.67;-1.38;-3.71;-9.01;-1.08;-5.18;-3.89;-2.34;0.52;0.84;-0.52;0.7;25.0;39.0;-12.0;85.0;61.0;110.0;0.0;38.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22430;2022-09-27 11:16:35:078
-2.38;-8.33;2.6;-3.71;-9.01;-1.08;1.83;-1.88;0.35;0.62;0.37;-0.99;0.7;25.0;39.0;-12.0;85.0;61.0;110.0;0.0;38.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22477;2022-09-27 11:16:35:125
-2.38;-8.33;2.6;-2.56;-9.46;-0.25;1.83;-1.88;0.35;0.62;0.37;-0.99;0.7;21.0;42.0;-17.0;84.0;67.0;106.0;0.0;38.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22525;2022-09-27 11:16:35:173
-2.38;-8.33;2.6;-2.56;-9.46;-0.25;1.83;-1.88;0.35;0.62;0.37;-0.99;0.7;21.0;42.0;-17.0;84.0;67.0;106.0;0.0;38.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22573;2022-09-27 11:16:35:221
-3.06;-8.65;0.9;-2.56;-9.46;-0.25;1.83;-1.88;0.35;0.83;0.97;-0.6;0.7;21.0;42.0;-17.0;84.0;67.0;106.0;0.0;38.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22622;2022-09-27 11:16:35:270
-3.06;-8.65;0.9;-2.1;-9.58;-0.08;-0.83;-0.48;1.45;0.83;0.97;-0.6;0.7;21.0;42.0;-17.0;84.0;67.0;106.0;0.0;47.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22669;2022-09-27 11:16:35:317
-0.74;-8.78;-0.47;-2.1;-9.58;-0.08;-0.83;-0.48;1.45;0.48;0.04;-0.23;0.7;18.0;41.0;-22.0;109.0;78.0;92.0;0.0;47.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22717;2022-09-27 11:16:35:365
-0.74;-8.78;-0.47;-2.1;-9.58;-0.08;-0.83;-0.48;1.45;0.48;0.04;-0.23;0.7;18.0;41.0;-22.0;109.0;78.0;92.0;0.0;47.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22765;2022-09-27 11:16:35:413
-0.74;-8.78;-0.47;-1.85;-9.58;0.94;0.24;0.62;-0.84;0.48;0.04;-0.23;0.7;18.0;41.0;-22.0;109.0;78.0;92.0;0.0;47.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22813;2022-09-27 11:16:35:461
-1.93;-9.3;-2.09;-1.85;-9.58;0.94;0.24;0.62;-0.84;-0.09;-0.48;-0.63;0.7;18.0;41.0;-22.0;109.0;78.0;92.0;0.0;47.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22861;2022-09-27 11:16:35:509
-1.93;-9.3;-2.09;-1.85;-9.58;0.94;0.24;0.62;-0.84;-0.09;-0.48;-0.63;0.7;13.0;41.0;-23.0;131.0;78.0;63.0;0.0;47.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22909;2022-09-27 11:16:35:557
-4.42;-10.5;2.66;-1.06;-9.62;1.6;-0.04;0.07;-2.84;-0.09;-0.48;-0.63;0.7;13.0;41.0;-23.0;131.0;78.0;63.0;0.0;47.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;22956;2022-09-27 11:16:35:604
-4.42;-10.5;2.66;-1.06;-9.62;1.6;-0.04;0.07;-2.84;0.11;0.91;-0.33;0.7;13.0;41.0;-23.0;131.0;78.0;63.0;0.0;48.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23005;2022-09-27 11:16:35:653
-4.42;-10.5;2.66;-1.06;-9.62;1.6;-0.04;0.07;-2.84;0.11;0.91;-0.33;0.7;13.0;41.0;-23.0;131.0;78.0;63.0;0.0;48.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23052;2022-09-27 11:16:35:700
-5.63;-9.11;0.98;-0.49;-9.68;1.46;-4.79;-1.01;-0.17;0.11;0.91;-0.33;0.7;15.0;42.0;-20.0;205.0;81.0;19.0;0.0;48.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23101;2022-09-27 11:16:35:749
-5.63;-9.11;0.98;-0.49;-9.68;1.46;-4.79;-1.01;-0.17;-2.27;0.88;1.21;0.7;15.0;42.0;-20.0;205.0;81.0;19.0;0.0;48.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23149;2022-09-27 11:16:35:797
-3.27;-10.36;4.61;-1.55;-9.68;0.02;0.45;-1.1;-3.34;-2.27;0.88;1.21;0.7;15.0;42.0;-20.0;205.0;81.0;19.0;0.0;48.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23196;2022-09-27 11:16:35:844
-3.27;-10.36;4.61;-1.55;-9.68;0.02;0.45;-1.1;-3.34;-2.27;0.88;1.21;0.7;15.0;42.0;-20.0;205.0;81.0;19.0;0.0;48.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23245;2022-09-27 11:16:35:893
-3.27;-10.36;4.61;-1.55;-9.68;0.02;0.45;-1.1;-3.34;0.4;0.77;1.45;0.7;15.0;42.0;-20.0;205.0;81.0;19.0;0.0;48.2;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23293;2022-09-27 11:16:35:941
-3.27;-9.0;-0.39;-3.62;-9.02;-1.31;-0.95;-3.07;5.16;0.4;0.77;1.45;0.7;27.0;40.0;-6.0;164.0;81.0;89.0;0.0;46.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23341;2022-09-27 11:16:35:989
-3.27;-9.0;-0.39;-3.62;-9.02;-1.31;-0.95;-3.07;5.16;0.4;0.77;1.45;0.7;27.0;40.0;-6.0;164.0;81.0;89.0;0.0;46.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23388;2022-09-27 11:16:36:036
-3.27;-9.0;-0.39;-3.62;-9.02;-1.31;-0.95;-3.07;5.16;0.4;0.77;1.45;0.7;27.0;40.0;-6.0;164.0;81.0;89.0;0.0;46.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23437;2022-09-27 11:16:36:085
3.31;-6.11;-0.07;-4.24;-8.58;-2.11;6.39;1.55;2.88;0.36;1.31;0.45;0.7;27.0;40.0;-6.0;164.0;81.0;89.0;0.0;46.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23484;2022-09-27 11:16:36:132
3.31;-6.11;-0.07;-4.24;-8.58;-2.11;6.39;1.55;2.88;0.36;1.31;0.45;0.7;34.0;35.0;-1.0;120.0;61.0;116.0;0.0;46.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23533;2022-09-27 11:16:36:181
3.31;-6.11;-0.07;-4.24;-8.58;-2.11;6.39;1.55;2.88;0.36;1.31;0.45;0.7;34.0;35.0;-1.0;120.0;61.0;116.0;0.0;46.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23582;2022-09-27 11:16:36:230
-9.42;-9.58;-0.72;-4.15;-8.82;-1.09;-2.07;-0.87;-1.9;0.74;0.09;-0.38;0.7;34.0;35.0;-1.0;120.0;61.0;116.0;0.0;46.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23630;2022-09-27 11:16:36:278
-9.42;-9.58;-0.72;-4.15;-8.82;-1.09;-2.07;-0.87;-1.9;0.74;0.09;-0.38;0.7;34.0;35.0;-1.0;120.0;61.0;116.0;0.0;39.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23676;2022-09-27 11:16:36:324
0.08;-9.52;-0.76;-3.6;-9.12;-0.15;0.47;-5.92;-1.82;0.43;0.75;-0.5;0.7;33.0;35.0;-6.0;130.0;64.0;105.0;0.0;39.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23725;2022-09-27 11:16:36:373
0.08;-9.52;-0.76;-3.6;-9.12;-0.15;0.47;-5.92;-1.82;0.43;0.75;-0.5;0.7;33.0;35.0;-6.0;130.0;64.0;105.0;0.0;39.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23773;2022-09-27 11:16:36:421
0.08;-9.52;-0.76;-3.6;-9.12;-0.15;0.47;-5.92;-1.82;0.43;0.75;-0.5;0.7;33.0;35.0;-6.0;130.0;64.0;105.0;0.0;39.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23820;2022-09-27 11:16:36:468
-1.57;-10.73;4.55;-2.68;-9.43;0.15;3.51;-0.62;0.2;-0.11;0.93;-0.85;0.7;33.0;35.0;-6.0;130.0;64.0;105.0;0.0;39.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23868;2022-09-27 11:16:36:516
-1.57;-10.73;4.55;-2.68;-9.43;0.15;3.51;-0.62;0.2;-0.11;0.93;-0.85;0.7;28.0;40.0;-10.0;153.0;74.0;87.0;0.0;39.9;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23917;2022-09-27 11:16:36:565
-1.57;-10.73;4.55;-2.68;-9.43;0.15;3.51;-0.62;0.2;-0.11;0.93;-0.85;0.7;28.0;40.0;-10.0;153.0;74.0;87.0;0.0;36.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;23965;2022-09-27 11:16:36:613
-1.22;-8.81;-0.74;-1.93;-9.5;1.51;-2.68;0.73;-4.65;-0.13;-1.63;0.24;0.7;28.0;40.0;-10.0;153.0;74.0;87.0;0.0;36.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24012;2022-09-27 11:16:36:660
-1.69;-8.69;2.6;-1.93;-9.5;1.51;-2.68;0.73;-4.65;-0.13;-1.63;0.24;0.7;28.0;40.0;-10.0;153.0;74.0;87.0;0.0;36.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24061;2022-09-27 11:16:36:709
-1.69;-8.69;2.6;-1.93;-9.5;1.51;-2.68;0.73;-4.65;-0.13;-1.63;0.24;0.7;22.0;40.0;-17.0;180.0;76.0;52.0;0.0;36.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24110;2022-09-27 11:16:36:758
-1.69;-8.69;2.6;-1.95;-9.52;1.32;0.76;-0.06;0.61;0.6;-1.12;-0.57;0.7;22.0;40.0;-17.0;180.0;76.0;52.0;0.0;36.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24156;2022-09-27 11:16:36:804
-3.3;-9.3;1.8;-1.95;-9.52;1.32;0.76;-0.06;0.61;0.6;-1.12;-0.57;0.7;22.0;40.0;-17.0;180.0;76.0;52.0;0.0;36.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24205;2022-09-27 11:16:36:853
-3.3;-9.3;1.8;-1.08;-9.57;1.84;-1.22;0.36;-2.4;0.6;-1.12;-0.57;0.7;22.0;40.0;-17.0;180.0;76.0;52.0;0.0;36.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24253;2022-09-27 11:16:36:901
-3.3;-9.3;1.8;-1.08;-9.57;1.84;-1.22;0.36;-2.4;0.05;-0.14;-0.19;0.7;17.0;42.0;-20.0;196.0;77.0;31.0;0.0;28.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24301;2022-09-27 11:16:36:949
-6.87;-10.88;-0.22;-0.88;-9.61;1.76;-2.78;-0.75;0.85;0.05;-0.14;-0.19;0.7;17.0;42.0;-20.0;196.0;77.0;31.0;0.0;28.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24349;2022-09-27 11:16:36:997
-6.87;-10.88;-0.22;-0.88;-9.61;1.76;-2.78;-0.75;0.85;-2.55;0.12;1.58;0.7;17.0;42.0;-20.0;196.0;77.0;31.0;0.0;28.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24396;2022-09-27 11:16:37:044
-6.87;-10.88;-0.22;-0.88;-9.61;1.76;-2.78;-0.75;0.85;-2.55;0.12;1.58;0.7;17.0;42.0;-20.0;196.0;77.0;31.0;0.0;28.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24444;2022-09-27 11:16:37:092
-0.52;-10.02;3.82;-2.17;-9.56;0.35;-1.01;-2.19;-4.94;-2.55;0.12;1.58;0.7;17.0;42.0;-20.0;196.0;77.0;31.0;0.0;28.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24493;2022-09-27 11:16:37:141
-0.52;-10.02;3.82;-2.17;-9.56;0.35;-1.01;-2.19;-4.94;-0.02;0.53;1.38;0.7;25.0;40.0;-10.0;161.0;77.0;81.0;0.0;28.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24541;2022-09-27 11:16:37:189
-1.31;-7.87;-0.24;-4.02;-8.89;-0.93;-0.68;-2.78;3.59;-0.02;0.53;1.38;0.7;25.0;40.0;-10.0;161.0;77.0;81.0;0.0;28.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24589;2022-09-27 11:16:37:237
-1.31;-7.87;-0.24;-4.02;-8.89;-0.93;-0.68;-2.78;3.59;-0.02;0.53;1.38;0.7;25.0;40.0;-10.0;161.0;77.0;81.0;0.0;36.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24638;2022-09-27 11:16:37:286
-1.31;-7.87;-0.24;-4.02;-8.89;-0.93;-0.68;-2.78;3.59;0.67;1.64;-0.05;0.7;25.0;40.0;-10.0;161.0;77.0;81.0;0.0;36.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24685;2022-09-27 11:16:37:333
3.11;-4.65;0.56;-4.55;-8.53;-1.67;6.33;3.05;2.45;0.67;1.64;-0.05;0.7;31.0;34.0;-4.0;138.0;65.0;103.0;0.0;36.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24733;2022-09-27 11:16:37:381
3.11;-4.65;0.56;-4.55;-8.53;-1.67;6.33;3.05;2.45;0.67;1.64;-0.05;0.7;31.0;34.0;-4.0;138.0;65.0;103.0;0.0;36.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24781;2022-09-27 11:16:37:429
3.11;-4.65;0.56;-4.55;-8.53;-1.67;6.33;3.05;2.45;0.22;0.29;0.02;0.7;31.0;34.0;-4.0;138.0;65.0;103.0;0.0;36.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24829;2022-09-27 11:16:37:477
-3.69;-6.06;-0.22;-3.77;-8.95;-1.37;-7.53;-5.1;-3.8;0.22;0.29;0.02;0.7;31.0;34.0;-4.0;138.0;65.0;103.0;0.0;36.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24877;2022-09-27 11:16:37:525
-3.69;-6.06;-0.22;-3.77;-8.95;-1.37;-7.53;-5.1;-3.8;0.31;0.01;-0.08;0.7;30.0;34.0;-6.0;122.0;66.0;110.0;0.0;36.5;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24925;2022-09-27 11:16:37:573
-3.69;-6.06;-0.22;-3.77;-8.95;-1.37;-7.53;-5.1;-3.8;0.31;0.01;-0.08;0.7;30.0;34.0;-6.0;122.0;66.0;110.0;0.0;40.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;24973;2022-09-27 11:16:37:621
1.95;-5.93;1.51;-3.32;-9.18;-0.9;3.22;-3.63;0.55;0.31;0.01;-0.08;0.7;30.0;34.0;-6.0;122.0;66.0;110.0;0.0;40.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25021;2022-09-27 11:16:37:669
1.95;-5.93;1.51;-3.32;-9.18;-0.9;3.22;-3.63;0.55;0.46;-0.15;-1.02;0.7;30.0;34.0;-6.0;122.0;66.0;110.0;0.0;40.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25068;2022-09-27 11:16:37:716
-4.34;-8.63;1.29;-2.05;-9.58;-0.38;-1.05;-1.56;0.81;0.46;-0.15;-1.02;0.7;26.0;40.0;-6.0;122.0;69.0;105.0;0.0;40.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25117;2022-09-27 11:16:37:765
-4.34;-8.63;1.29;-2.05;-9.58;-0.38;-1.05;-1.56;0.81;0.46;-0.15;-1.02;0.7;26.0;40.0;-6.0;122.0;69.0;105.0;0.0;40.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25165;2022-09-27 11:16:37:813
-4.34;-8.63;1.29;-2.05;-9.58;-0.38;-1.05;-1.56;0.81;0.63;-0.17;-0.26;0.7;26.0;40.0;-6.0;122.0;69.0;105.0;0.0;40.8;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25214;2022-09-27 11:16:37:862
-1.84;-9.05;0.66;-1.64;-9.66;0.43;-0.57;0.76;-1.78;0.63;-0.17;-0.26;0.7;26.0;40.0;-6.0;122.0;69.0;105.0;0.0;34.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25261;2022-09-27 11:16:37:909
-1.84;-9.05;0.66;-1.64;-9.66;0.43;-0.57;0.76;-1.78;0.63;-0.17;-0.26;0.7;23.0;38.0;-9.0;171.0;80.0;75.0;0.0;34.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25311;2022-09-27 11:16:37:959
-1.14;-9.44;1.83;-1.64;-9.66;0.43;-0.57;0.76;-1.78;0.61;0.56;-0.59;0.7;23.0;38.0;-9.0;171.0;80.0;75.0;0.0;34.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25357;2022-09-27 11:16:38:005
-1.14;-9.44;1.83;-1.64;-9.66;0.43;-0.57;0.76;-1.78;0.61;0.56;-0.59;0.7;23.0;38.0;-9.0;171.0;80.0;75.0;0.0;34.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25405;2022-09-27 11:16:38:053
-2.98;-9.09;2.0;-0.9;-9.7;1.11;-0.48;0.3;-0.39;-0.34;0.36;-0.4;0.7;23.0;38.0;-9.0;171.0;80.0;75.0;0.0;34.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25453;2022-09-27 11:16:38:101
-2.98;-9.09;2.0;-0.9;-9.7;1.11;-0.48;0.3;-0.39;-0.34;0.36;-0.4;0.7;20.0;41.0;-10.0;213.0;82.0;39.0;0.0;34.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25501;2022-09-27 11:16:38:149
-2.98;-9.09;2.0;-0.9;-9.7;1.11;-0.48;0.3;-0.39;-0.34;0.36;-0.4;0.7;20.0;41.0;-10.0;213.0;82.0;39.0;0.0;34.7;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25548;2022-09-27 11:16:38:196
-4.21;-11.01;-4.63;-0.63;-9.75;0.89;-5.06;-1.48;1.0;-1.67;1.59;1.33;0.7;20.0;41.0;-10.0;213.0;82.0;39.0;0.0;36.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25596;2022-09-27 11:16:38:244
-4.21;-11.01;-4.63;-0.63;-9.75;0.89;-5.06;-1.48;1.0;-1.67;1.59;1.33;0.7;20.0;41.0;-10.0;213.0;82.0;39.0;0.0;36.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25644;2022-09-27 11:16:38:292
-4.21;-11.01;-4.63;-0.63;-9.75;0.89;-5.06;-1.48;1.0;-1.67;1.59;1.33;0.7;20.0;41.0;-10.0;213.0;82.0;39.0;0.0;36.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25693;2022-09-27 11:16:38:341
-4.01;-11.67;4.13;-2.37;-9.44;-1.19;1.34;-1.32;3.61;0.15;0.49;1.42;0.7;27.0;35.0;2.0;247.0;84.0;35.0;0.0;36.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25741;2022-09-27 11:16:38:389
-4.01;-11.67;4.13;-2.37;-9.44;-1.19;1.34;-1.32;3.61;0.15;0.49;1.42;0.7;27.0;35.0;2.0;247.0;84.0;35.0;0.0;36.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25789;2022-09-27 11:16:38:437
-2.0;-9.22;4.36;-4.19;-8.77;-1.31;-1.42;0.52;4.87;0.15;0.49;1.42;0.7;27.0;35.0;2.0;247.0;84.0;35.0;0.0;36.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25837;2022-09-27 11:16:38:485
-2.0;-9.22;4.36;-4.19;-8.77;-1.31;-1.42;0.52;4.87;1.9;3.83;0.79;0.7;27.0;35.0;2.0;247.0;84.0;35.0;0.0;36.0;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25886;2022-09-27 11:16:38:534
-2.0;-9.22;4.36;-4.19;-8.77;-1.31;-1.42;0.52;4.87;1.9;3.83;0.79;0.7;37.0;25.0;11.0;179.0;63.0;107.0;0.0;33.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25932;2022-09-27 11:16:38:580
-1.86;-9.51;-2.27;-4.41;-8.68;-1.17;5.49;-0.13;2.8;1.9;3.83;0.79;0.7;37.0;25.0;11.0;179.0;63.0;107.0;0.0;33.3;47.479;8.211;403.0;NaN;;24.331;;0 / 4;25980;2022-09-27 11:16:38:628
