sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.06219;0.00508;9.76602;-0.05606;0.00315;9.80649;-0.00534;0.00365;1.0E-5;-2.0E-5;1.0E-4;2.4E-4;23.2;17.408;3.232;-50.846;280.234;-0.018;0.328;5.0;51.775;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51537;2022-09-27 20:15:42:328
-0.06219;0.00508;9.76602;-0.05606;0.00315;9.80649;-0.00534;0.00365;1.0E-5;-2.0E-5;1.0E-4;2.4E-4;23.2;17.408;3.232;-50.846;280.234;-0.018;0.328;5.0;51.775;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51547;2022-09-27 20:15:42:338
-0.06219;0.00508;9.76602;-0.05675;0.00328;9.80649;-0.00602;0.00147;3.4E-4;-2.0E-5;1.0E-4;2.4E-4;23.2;17.408;3.232;-50.846;280.234;-0.018;0.328;5.0;51.775;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51556;2022-09-27 20:15:42:347
-0.06219;0.00508;9.76602;-0.05675;0.00328;9.80649;-0.00602;0.00147;3.4E-4;-2.0E-5;1.0E-4;2.4E-4;23.2;17.408;3.232;-50.846;280.234;-0.018;0.328;5.0;51.775;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51567;2022-09-27 20:15:42:358
-0.06219;0.00508;9.76602;-0.05675;0.00328;9.80649;-0.00602;0.00147;3.4E-4;-2.0E-5;1.0E-4;2.4E-4;22.8;17.408;3.232;-50.846;280.234;-0.018;0.328;5.0;51.775;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51576;2022-09-27 20:15:42:367
-0.06219;0.00508;9.76602;-0.05675;0.00328;9.80649;-0.00602;0.00147;3.4E-4;-2.0E-5;1.0E-4;2.4E-4;22.8;17.408;3.232;-50.846;280.234;-0.018;0.328;5.0;51.775;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51587;2022-09-27 20:15:42:378
-0.06219;0.00508;9.76602;-0.05675;0.00328;9.80649;-0.00602;0.00147;3.4E-4;-2.0E-5;1.0E-4;2.4E-4;22.8;17.408;3.232;-50.846;280.234;-0.018;0.328;5.0;51.775;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51597;2022-09-27 20:15:42:388
-0.06219;0.00508;9.76602;-0.05675;0.00328;9.80649;-0.00602;0.00147;3.4E-4;-2.0E-5;1.0E-4;2.4E-4;22.8;17.408;3.232;-50.846;280.234;-0.018;0.328;5.0;51.775;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51607;2022-09-27 20:15:42:398
-0.06698;0.01466;9.76363;-0.05675;0.00328;9.80649;-0.00602;0.00147;3.4E-4;1.3E-4;5.6E-4;2.4E-4;22.8;17.408;3.232;-50.846;280.234;-0.018;0.328;5.0;51.775;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51617;2022-09-27 20:15:42:408
-0.06698;0.01466;9.76363;-0.05675;0.00328;9.80649;-0.00602;0.00147;3.4E-4;1.3E-4;5.6E-4;2.4E-4;22.8;17.408;3.232;-50.846;280.234;-0.018;0.328;5.0;51.775;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51626;2022-09-27 20:15:42:417
-0.06698;0.01466;9.76363;-0.05675;0.00328;9.80649;-0.00602;0.00147;3.4E-4;1.3E-4;5.6E-4;2.4E-4;22.8;17.408;3.232;-50.846;280.234;-0.018;0.328;5.0;51.775;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51637;2022-09-27 20:15:42:428
-0.06698;0.01466;9.76363;-0.05675;0.00328;9.80649;-0.00602;0.00147;3.4E-4;1.3E-4;5.6E-4;2.4E-4;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51647;2022-09-27 20:15:42:438
-0.06698;0.01466;9.76363;-0.05675;0.00328;9.80649;-0.00602;0.00147;3.4E-4;1.3E-4;5.6E-4;2.4E-4;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51657;2022-09-27 20:15:42:448
-0.06698;0.01466;9.76363;-0.05675;0.00328;9.80649;-0.00602;0.00147;3.4E-4;1.3E-4;5.6E-4;2.4E-4;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51667;2022-09-27 20:15:42:458
-0.06698;0.01466;9.76363;-0.05675;0.00328;9.80649;-0.00602;0.00147;3.4E-4;1.3E-4;5.6E-4;2.4E-4;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51676;2022-09-27 20:15:42:467
-0.06698;0.01466;9.76363;-0.05674;0.0031;9.80649;-0.0033;0.00439;0.00101;1.3E-4;5.6E-4;2.4E-4;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51686;2022-09-27 20:15:42:477
-0.06698;0.01466;9.76363;-0.05674;0.0031;9.80649;-0.0033;0.00439;0.00101;1.3E-4;5.6E-4;2.4E-4;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51697;2022-09-27 20:15:42:488
-0.06698;0.01466;9.76363;-0.05674;0.0031;9.80649;-0.0033;0.00439;0.00101;1.3E-4;5.6E-4;2.4E-4;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51707;2022-09-27 20:15:42:498
-0.06698;0.01466;9.76363;-0.05674;0.0031;9.80649;-0.0033;0.00439;0.00101;1.3E-4;5.6E-4;2.4E-4;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51717;2022-09-27 20:15:42:508
-0.06698;0.01466;9.76363;-0.05674;0.0031;9.80649;-0.0033;0.00439;0.00101;1.3E-4;5.6E-4;2.4E-4;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51727;2022-09-27 20:15:42:518
-0.06698;0.01466;9.76363;-0.05674;0.0031;9.80649;-0.0033;0.00439;0.00101;1.3E-4;5.6E-4;2.4E-4;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51737;2022-09-27 20:15:42:528
-0.05979;0.00268;9.76602;-0.05674;0.0031;9.80649;-0.0033;0.00439;0.00101;1.3E-4;4.1E-4;8.0E-5;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51747;2022-09-27 20:15:42:538
-0.05979;0.00268;9.76602;-0.05674;0.0031;9.80649;-0.0033;0.00439;0.00101;1.3E-4;4.1E-4;8.0E-5;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51757;2022-09-27 20:15:42:548
-0.05979;0.00268;9.76602;-0.05674;0.0031;9.80649;-0.0033;0.00439;0.00101;1.3E-4;4.1E-4;8.0E-5;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51767;2022-09-27 20:15:42:558
-0.05979;0.00268;9.76602;-0.05674;0.0031;9.80649;-0.0033;0.00439;0.00101;1.3E-4;4.1E-4;8.0E-5;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51779;2022-09-27 20:15:42:570
-0.05979;0.00268;9.76602;-0.05674;0.0031;9.80649;-0.0033;0.00439;0.00101;1.3E-4;4.1E-4;8.0E-5;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51788;2022-09-27 20:15:42:579
-0.05979;0.00268;9.76602;-0.05674;0.0031;9.80649;-0.0033;0.00439;0.00101;1.3E-4;4.1E-4;8.0E-5;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51797;2022-09-27 20:15:42:588
-0.05979;0.00268;9.76602;-0.05674;0.0031;9.80649;-0.0033;0.00439;0.00101;1.3E-4;4.1E-4;8.0E-5;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51807;2022-09-27 20:15:42:598
-0.05979;0.00268;9.76602;-0.05719;0.00254;9.80648;-0.00285;8.4E-4;0.001;1.3E-4;4.1E-4;8.0E-5;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51817;2022-09-27 20:15:42:608
-0.05979;0.00268;9.76602;-0.05719;0.00254;9.80648;-0.00285;8.4E-4;0.001;1.3E-4;4.1E-4;8.0E-5;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51826;2022-09-27 20:15:42:617
-0.05979;0.00268;9.76602;-0.05719;0.00254;9.80648;-0.00285;8.4E-4;0.001;1.3E-4;4.1E-4;8.0E-5;22.8;15.103;4.478;-49.283;285.266;-0.019;0.332;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51838;2022-09-27 20:15:42:629
-0.05979;0.00268;9.76602;-0.05719;0.00254;9.80648;-0.00285;8.4E-4;0.001;1.3E-4;4.1E-4;8.0E-5;22.8;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51846;2022-09-27 20:15:42:637
-0.05979;0.00268;9.76602;-0.05719;0.00254;9.80648;-0.00285;8.4E-4;0.001;1.3E-4;4.1E-4;8.0E-5;20.5;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51857;2022-09-27 20:15:42:648
-0.05979;0.00268;9.76602;-0.05719;0.00254;9.80648;-0.00285;8.4E-4;0.001;1.3E-4;4.1E-4;8.0E-5;20.5;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51867;2022-09-27 20:15:42:658
-0.05979;0.00268;9.76602;-0.05719;0.00254;9.80648;-0.00285;8.4E-4;0.001;1.3E-4;4.1E-4;8.0E-5;20.5;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51877;2022-09-27 20:15:42:668
-0.0574;0.00987;9.77321;-0.05719;0.00254;9.80648;-0.00285;8.4E-4;0.001;-2.0E-5;4.1E-4;2.4E-4;20.5;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51887;2022-09-27 20:15:42:678
-0.0574;0.00987;9.77321;-0.05719;0.00254;9.80648;-0.00285;8.4E-4;0.001;-2.0E-5;4.1E-4;2.4E-4;20.5;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51897;2022-09-27 20:15:42:688
-0.0574;0.00987;9.77321;-0.05719;0.00254;9.80648;-0.00285;8.4E-4;0.001;-2.0E-5;4.1E-4;2.4E-4;20.5;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51907;2022-09-27 20:15:42:698
-0.0574;0.00987;9.77321;-0.05719;0.00254;9.80648;-0.00285;8.4E-4;0.001;-2.0E-5;4.1E-4;2.4E-4;20.5;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51917;2022-09-27 20:15:42:708
-0.0574;0.00987;9.77321;-0.05719;0.00254;9.80648;-0.00285;8.4E-4;0.001;-2.0E-5;4.1E-4;2.4E-4;20.5;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51927;2022-09-27 20:15:42:718
-0.0574;0.00987;9.77321;-0.05719;0.00254;9.80648;-0.00285;8.4E-4;0.001;-2.0E-5;4.1E-4;2.4E-4;20.5;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51937;2022-09-27 20:15:42:728
-0.0574;0.00987;9.77321;-0.05719;0.00254;9.80648;-0.00285;8.4E-4;0.001;-2.0E-5;4.1E-4;2.4E-4;20.5;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51947;2022-09-27 20:15:42:738
-0.0574;0.00987;9.77321;-0.05729;0.00287;9.80648;-0.0048;0.00736;0.00342;-2.0E-5;4.1E-4;2.4E-4;20.5;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51957;2022-09-27 20:15:42:748
-0.0574;0.00987;9.77321;-0.05729;0.00287;9.80648;-0.0048;0.00736;0.00342;-2.0E-5;4.1E-4;2.4E-4;20.5;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;54.6932;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51968;2022-09-27 20:15:42:759
-0.0574;0.00987;9.77321;-0.05729;0.00287;9.80648;-0.0048;0.00736;0.00342;-2.0E-5;4.1E-4;2.4E-4;20.5;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51977;2022-09-27 20:15:42:768
-0.0574;0.00987;9.77321;-0.05729;0.00287;9.80648;-0.0048;0.00736;0.00342;-2.0E-5;4.1E-4;2.4E-4;20.5;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51986;2022-09-27 20:15:42:777
-0.06219;-0.00211;9.76363;-0.05729;0.00287;9.80648;-0.0048;0.00736;0.00342;-2.0E-5;4.1E-4;2.4E-4;20.5;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;51996;2022-09-27 20:15:42:787
-0.06219;-0.00211;9.76363;-0.05729;0.00287;9.80648;-0.0048;0.00736;0.00342;-2.0E-5;4.1E-4;2.4E-4;20.5;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52008;2022-09-27 20:15:42:799
-0.06219;-0.00211;9.76363;-0.05729;0.00287;9.80648;-0.0048;0.00736;0.00342;-2.0E-5;4.1E-4;2.4E-4;20.5;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52016;2022-09-27 20:15:42:807
-0.06219;-0.00211;9.76363;-0.05729;0.00287;9.80648;-0.0048;0.00736;0.00342;-1.8E-4;2.5E-4;2.4E-4;20.5;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52027;2022-09-27 20:15:42:818
-0.06219;-0.00211;9.76363;-0.05729;0.00287;9.80648;-0.0048;0.00736;0.00342;-1.8E-4;2.5E-4;2.4E-4;20.5;15.011;2.945;-51.573;281.588;-0.015;0.334;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52037;2022-09-27 20:15:42:828
-0.06219;-0.00211;9.76363;-0.05729;0.00287;9.80648;-0.0048;0.00736;0.00342;-1.8E-4;2.5E-4;2.4E-4;20.5;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52047;2022-09-27 20:15:42:838
-0.06219;-0.00211;9.76363;-0.05729;0.00287;9.80648;-0.0048;0.00736;0.00342;-1.8E-4;2.5E-4;2.4E-4;20.5;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52057;2022-09-27 20:15:42:848
-0.06219;-0.00211;9.76363;-0.05729;0.00287;9.80648;-0.0048;0.00736;0.00342;-1.8E-4;2.5E-4;2.4E-4;20.5;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52068;2022-09-27 20:15:42:859
-0.06219;-0.00211;9.76363;-0.05729;0.00287;9.80648;-0.0048;0.00736;0.00342;-1.8E-4;2.5E-4;2.4E-4;20.5;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52077;2022-09-27 20:15:42:868
-0.05979;0.00747;9.76363;-0.05678;0.00277;9.80649;-0.00121;6.1E-4;4.0E-4;-1.8E-4;2.5E-4;2.4E-4;20.5;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52087;2022-09-27 20:15:42:878
-0.05979;0.00747;9.76363;-0.05678;0.00277;9.80649;-0.00121;6.1E-4;4.0E-4;-1.8E-4;2.5E-4;2.4E-4;20.5;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52097;2022-09-27 20:15:42:888
-0.05979;0.00747;9.76363;-0.05678;0.00277;9.80649;-0.00121;6.1E-4;4.0E-4;-1.8E-4;2.5E-4;2.4E-4;20.5;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52108;2022-09-27 20:15:42:899
-0.05979;0.00747;9.76363;-0.05678;0.00277;9.80649;-0.00121;6.1E-4;4.0E-4;-1.8E-4;2.5E-4;2.4E-4;20.5;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52116;2022-09-27 20:15:42:907
-0.05979;0.00747;9.76363;-0.05678;0.00277;9.80649;-0.00121;6.1E-4;4.0E-4;-1.8E-4;2.5E-4;2.4E-4;20.5;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52128;2022-09-27 20:15:42:919
-0.05979;0.00747;9.76363;-0.05678;0.00277;9.80649;-0.00121;6.1E-4;4.0E-4;-1.8E-4;2.5E-4;2.4E-4;20.5;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52137;2022-09-27 20:15:42:928
-0.05979;0.00747;9.76363;-0.05678;0.00277;9.80649;-0.00121;6.1E-4;4.0E-4;-1.8E-4;2.5E-4;2.4E-4;20.5;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52146;2022-09-27 20:15:42:937
-0.05979;0.00747;9.76363;-0.05678;0.00277;9.80649;-0.00121;6.1E-4;4.0E-4;-1.8E-4;2.5E-4;2.4E-4;20.5;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52156;2022-09-27 20:15:42:947
-0.05979;0.00747;9.76363;-0.05678;0.00277;9.80649;-0.00121;6.1E-4;4.0E-4;-1.8E-4;2.5E-4;2.4E-4;20.5;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52168;2022-09-27 20:15:42:959
-0.05979;0.00747;9.76363;-0.05678;0.00277;9.80649;-0.00121;6.1E-4;4.0E-4;-1.8E-4;2.5E-4;2.4E-4;20.5;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52177;2022-09-27 20:15:42:968
-0.05979;0.00747;9.76363;-0.05678;0.00277;9.80649;-0.00121;6.1E-4;4.0E-4;-1.8E-4;2.5E-4;2.4E-4;20.5;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52187;2022-09-27 20:15:42:978
-0.05979;0.00747;9.76363;-0.05678;0.00277;9.80649;-0.00121;6.1E-4;4.0E-4;-1.8E-4;2.5E-4;2.4E-4;20.5;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52196;2022-09-27 20:15:42:987
-0.05979;0.00747;9.76363;-0.05678;0.00277;9.80649;-0.00121;6.1E-4;4.0E-4;-1.8E-4;2.5E-4;2.4E-4;20.5;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52206;2022-09-27 20:15:42:997
-0.05979;2.9E-4;9.76363;-0.05681;0.0029;9.80649;-0.00323;-0.00158;-0.00145;2.8E-4;2.5E-4;2.4E-4;20.5;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52217;2022-09-27 20:15:43:008
-0.05979;2.9E-4;9.76363;-0.05681;0.0029;9.80649;-0.00323;-0.00158;-0.00145;2.8E-4;2.5E-4;2.4E-4;20.5;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52227;2022-09-27 20:15:43:018
-0.05979;2.9E-4;9.76363;-0.05681;0.0029;9.80649;-0.00323;-0.00158;-0.00145;2.8E-4;2.5E-4;2.4E-4;23.2;17.085;4.15;-49.632;283.511;-0.017;0.335;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52236;2022-09-27 20:15:43:027
-0.05979;2.9E-4;9.76363;-0.05681;0.0029;9.80649;-0.00323;-0.00158;-0.00145;2.8E-4;2.5E-4;2.4E-4;23.2;16.601;1.516;-49.626;276.875;-0.017;0.332;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52246;2022-09-27 20:15:43:037
-0.05979;2.9E-4;9.76363;-0.05681;0.0029;9.80649;-0.00323;-0.00158;-0.00145;2.8E-4;2.5E-4;2.4E-4;23.2;16.601;1.516;-49.626;276.875;-0.017;0.332;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52257;2022-09-27 20:15:43:048
-0.05979;2.9E-4;9.76363;-0.05681;0.0029;9.80649;-0.00323;-0.00158;-0.00145;2.8E-4;2.5E-4;2.4E-4;23.2;16.601;1.516;-49.626;276.875;-0.017;0.332;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52267;2022-09-27 20:15:43:058
-0.05979;2.9E-4;9.76363;-0.05681;0.0029;9.80649;-0.00323;-0.00158;-0.00145;2.8E-4;2.5E-4;2.4E-4;23.2;16.601;1.516;-49.626;276.875;-0.017;0.332;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52277;2022-09-27 20:15:43:068
-0.05979;2.9E-4;9.76363;-0.05681;0.0029;9.80649;-0.00323;-0.00158;-0.00145;2.8E-4;2.5E-4;2.4E-4;23.2;16.601;1.516;-49.626;276.875;-0.017;0.332;5.0;53.5074;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52286;2022-09-27 20:15:43:077
-0.05979;2.9E-4;9.76363;-0.05681;0.0029;9.80649;-0.00323;-0.00158;-0.00145;2.8E-4;2.5E-4;2.4E-4;23.2;16.601;1.516;-49.626;276.875;-0.017;0.332;5.0;56.2643;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52297;2022-09-27 20:15:43:088
-0.05979;2.9E-4;9.76363;-0.05681;0.0029;9.80649;-0.00323;-0.00158;-0.00145;2.8E-4;2.5E-4;2.4E-4;23.2;16.601;1.516;-49.626;276.875;-0.017;0.332;5.0;56.2643;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52306;2022-09-27 20:15:43:097
-0.05979;2.9E-4;9.76363;-0.05681;0.0029;9.80649;-0.00323;-0.00158;-0.00145;2.8E-4;2.5E-4;2.4E-4;23.2;16.601;1.516;-49.626;276.875;-0.017;0.332;5.0;56.2643;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52316;2022-09-27 20:15:43:107
-0.05979;2.9E-4;9.76363;-0.05681;0.0029;9.80649;-0.00323;-0.00158;-0.00145;2.8E-4;2.5E-4;2.4E-4;23.2;16.601;1.516;-49.626;276.875;-0.017;0.332;5.0;56.2643;47.479145;8.211221;432.631;NaN;0.0;14.373643;;13 / 15;52326;2022-09-27 20:15:43:117
-0.05979;2.9E-4;9.76363;-0.05681;0.0029;9.80649;-0.00323;-0.00158;-0.00145;2.8E-4;2.5E-4;2.4E-4;23.2;16.601;1.516;-49.626;276.875;-0.017;0.332;5.0;56.2643;47.47915;8.211212;431.112;NaN;0.0;12.611893;;13 / 15;52337;2022-09-27 20:15:43:128
-0.05979;2.9E-4;9.76363;-0.05681;0.0029;9.80649;-0.00323;-0.00158;-0.00145;2.8E-4;2.5E-4;2.4E-4;23.2;16.601;1.516;-49.626;276.875;-0.017;0.332;5.0;56.2643;47.47915;8.211212;431.112;NaN;0.0;12.611893;;13 / 15;52347;2022-09-27 20:15:43:138
-0.05979;0.00268;9.76123;-0.05668;0.00299;9.80649;-0.00472;0.00108;0.0;4.3E-4;-5.0E-5;-7.0E-5;23.2;16.601;1.516;-49.626;276.875;-0.017;0.332;5.0;56.2643;47.47915;8.211212;431.112;NaN;0.0;12.611893;;13 / 15;52356;2022-09-27 20:15:43:147
